0.000000	1.000000	-nan
0.010000	0.970248	-nan
0.020000	0.941591	-nan
0.030000	0.913980	-nan
0.040000	0.887385	-nan
0.050000	0.861763	-nan
0.060000	0.837079	-nan
0.070000	0.813297	-nan
0.080000	0.790383	-nan
0.090000	0.768305	-nan
0.100000	0.747031	-nan
0.110000	0.726533	-nan
0.120000	0.706781	-nan
0.130000	0.687747	-nan
0.140000	0.669400	-nan
0.150000	0.651722	-nan
0.160000	0.634684	-nan
0.170000	0.618263	-nan
0.180000	0.602436	-nan
0.190000	0.587177	-nan
0.200000	0.572467	-nan
0.210000	0.558286	-nan
0.220000	0.544613	-nan
0.230000	0.531430	-nan
0.240000	0.518718	-nan
0.250000	0.506457	-nan
0.260000	0.494634	-nan
0.270000	0.483229	-nan
0.280000	0.472225	-nan
0.290000	0.461611	-nan
0.300000	0.451370	-nan
0.310000	0.441488	-nan
0.320000	0.431953	-nan
0.330000	0.422750	-nan
0.340000	0.413866	-nan
0.350000	0.405289	-nan
0.360000	0.397006	-nan
0.370000	0.389007	-nan
0.380000	0.381284	-nan
0.390000	0.373821	-nan
0.400000	0.366612	-nan
0.410000	0.359644	-nan
0.420000	0.352912	-nan
0.430000	0.346405	-nan
0.440000	0.340112	-nan
0.450000	0.334027	-nan
0.460000	0.328142	-nan
0.470000	0.322448	-nan
0.480000	0.316937	-nan
0.490000	0.311603	-nan
0.500000	0.306443	-nan
0.510000	0.301442	-nan
0.520000	0.296602	-nan
0.530000	0.291912	-nan
0.540000	0.287369	-nan
0.550000	0.282965	-nan
0.560000	0.278697	-nan
0.570000	0.274559	-nan
0.580000	0.270544	-nan
0.590000	0.266650	-nan
0.600000	0.262871	-nan
0.610000	0.259204	-nan
0.620000	0.255643	-nan
0.630000	0.252184	-nan
0.640000	0.248827	-nan
0.650000	0.245563	-nan
0.660000	0.242392	-nan
0.670000	0.239307	-nan
0.680000	0.236308	-nan
0.690000	0.233390	-nan
0.700000	0.230552	-nan
0.710000	0.227789	-nan
0.720000	0.225101	-nan
0.730000	0.222482	-nan
0.740000	0.219931	-nan
0.750000	0.217445	-nan
0.760000	0.215022	-nan
0.770000	0.212660	-nan
0.780000	0.210357	-nan
0.790000	0.208110	-nan
0.800000	0.205918	-nan
0.810000	0.203780	-nan
0.820000	0.201690	-nan
0.830000	0.199652	-nan
0.840000	0.197662	-nan
0.850000	0.195716	-nan
0.860000	0.193816	-nan
0.870000	0.191957	-nan
0.880000	0.190139	-nan
0.890000	0.188361	-nan
0.900000	0.186624	-nan
0.910000	0.184922	-nan
0.920000	0.183259	-nan
0.930000	0.181631	-nan
0.940000	0.180037	-nan
0.950000	0.178474	-nan
0.960000	0.176944	-nan
0.970000	0.175446	-nan
0.980000	0.173976	-nan
0.990000	0.172536	-nan
1.000000	0.171123	-nan
1.010000	0.169737	-nan
1.020000	0.168379	-nan
1.030000	0.167045	-nan
1.040000	0.165737	-nan
1.050000	0.164453	-nan
1.060000	0.163194	-nan
1.070000	0.161956	-nan
1.080000	0.160742	-nan
1.090000	0.159549	-nan
1.100000	0.158377	-nan
1.110000	0.157225	-nan
1.120000	0.156092	-nan
1.130000	0.154980	-nan
1.140000	0.153887	-nan
1.150000	0.152812	-nan
1.160000	0.151755	-nan
1.170000	0.150715	-nan
1.180000	0.149691	-nan
1.190000	0.148684	-nan
1.200000	0.147693	-nan
1.210000	0.146718	-nan
1.220000	0.145758	-nan
1.230000	0.144814	-nan
1.240000	0.143884	-nan
1.250000	0.142967	-nan
1.260000	0.142064	-nan
1.270000	0.141175	-nan
1.280000	0.140298	-nan
1.290000	0.139436	-nan
1.300000	0.138585	-nan
1.310000	0.137747	-nan
1.320000	0.136921	-nan
1.330000	0.136106	-nan
1.340000	0.135303	-nan
1.350000	0.134512	-nan
1.360000	0.133731	-nan
1.370000	0.132961	-nan
1.380000	0.132202	-nan
1.390000	0.131452	-nan
1.400000	0.130712	-nan
1.410000	0.129982	-nan
1.420000	0.129262	-nan
1.430000	0.128551	-nan
1.440000	0.127850	-nan
1.450000	0.127157	-nan
1.460000	0.126474	-nan
1.470000	0.125799	-nan
1.480000	0.125133	-nan
1.490000	0.124475	-nan
1.500000	0.123826	-nan
1.510000	0.123184	-nan
1.520000	0.122550	-nan
1.530000	0.121924	-nan
1.540000	0.121305	-nan
1.550000	0.120692	-nan
1.560000	0.120087	-nan
1.570000	0.119490	-nan
1.580000	0.118900	-nan
1.590000	0.118316	-nan
1.600000	0.117739	-nan
1.610000	0.117169	-nan
1.620000	0.116605	-nan
1.630000	0.116048	-nan
1.640000	0.115496	-nan
1.650000	0.114951	-nan
1.660000	0.114413	-nan
1.670000	0.113880	-nan
1.680000	0.113353	-nan
1.690000	0.112831	-nan
1.700000	0.112315	-nan
1.710000	0.111805	-nan
1.720000	0.111300	-nan
1.730000	0.110802	-nan
1.740000	0.110308	-nan
1.750000	0.109819	-nan
1.760000	0.109334	-nan
1.770000	0.108855	-nan
1.780000	0.108381	-nan
1.790000	0.107913	-nan
1.800000	0.107448	-nan
1.810000	0.106987	-nan
1.820000	0.106532	-nan
1.830000	0.106081	-nan
1.840000	0.105635	-nan
1.850000	0.105194	-nan
1.860000	0.104756	-nan
1.870000	0.104323	-nan
1.880000	0.103894	-nan
1.890000	0.103469	-nan
1.900000	0.103048	-nan
1.910000	0.102631	-nan
1.920000	0.102218	-nan
1.930000	0.101809	-nan
1.940000	0.101404	-nan
1.950000	0.101004	-nan
1.960000	0.100606	-nan
1.970000	0.100212	-nan
1.980000	0.099822	-nan
1.990000	0.099435	-nan
2.000000	0.099052	-nan
2.010000	0.098673	-nan
2.020000	0.098297	-nan
2.030000	0.097924	-nan
2.040000	0.097555	-nan
2.050000	0.097189	-nan
2.060000	0.096825	-nan
2.070000	0.096466	-nan
2.080000	0.096109	-nan
2.090000	0.095756	-nan
2.100000	0.095405	-nan
2.110000	0.095057	-nan
2.120000	0.094711	-nan
2.130000	0.094369	-nan
2.140000	0.094030	-nan
2.150000	0.093694	-nan
2.160000	0.093361	-nan
2.170000	0.093031	-nan
2.180000	0.092703	-nan
2.190000	0.092378	-nan
2.200000	0.092055	-nan
2.210000	0.091736	-nan
2.220000	0.091418	-nan
2.230000	0.091103	-nan
2.240000	0.090791	-nan
2.250000	0.090482	-nan
2.260000	0.090175	-nan
2.270000	0.089870	-nan
2.280000	0.089569	-nan
2.290000	0.089269	-nan
2.300000	0.088972	-nan
2.310000	0.088677	-nan
2.320000	0.088383	-nan
2.330000	0.088093	-nan
2.340000	0.087805	-nan
2.350000	0.087519	-nan
2.360000	0.087235	-nan
2.370000	0.086952	-nan
2.380000	0.086672	-nan
2.390000	0.086395	-nan
2.400000	0.086120	-nan
2.410000	0.085847	-nan
2.420000	0.085575	-nan
2.430000	0.085306	-nan
2.440000	0.085038	-nan
2.450000	0.084772	-nan
2.460000	0.084509	-nan
2.470000	0.084246	-nan
2.480000	0.083987	-nan
2.490000	0.083729	-nan
2.500000	0.083473	-nan
2.510000	0.083219	-nan
2.520000	0.082966	-nan
2.530000	0.082715	-nan
2.540000	0.082466	-nan
2.550000	0.082219	-nan
2.560000	0.081974	-nan
2.570000	0.081731	-nan
2.580000	0.081489	-nan
2.590000	0.081248	-nan
2.600000	0.081009	-nan
2.610000	0.080772	-nan
2.620000	0.080537	-nan
2.630000	0.080304	-nan
2.640000	0.080071	-nan
2.650000	0.079841	-nan
2.660000	0.079612	-nan
2.670000	0.079385	-nan
2.680000	0.079159	-nan
2.690000	0.078934	-nan
2.700000	0.078712	-nan
2.710000	0.078490	-nan
2.720000	0.078270	-nan
2.730000	0.078052	-nan
2.740000	0.077834	-nan
2.750000	0.077618	-nan
2.760000	0.077404	-nan
2.770000	0.077190	-nan
2.780000	0.076979	-nan
2.790000	0.076769	-nan
2.800000	0.076560	-nan
2.810000	0.076352	-nan
2.820000	0.076145	-nan
2.830000	0.075940	-nan
2.840000	0.075736	-nan
2.850000	0.075534	-nan
2.860000	0.075333	-nan
2.870000	0.075134	-nan
2.880000	0.074935	-nan
2.890000	0.074738	-nan
2.900000	0.074542	-nan
2.910000	0.074347	-nan
2.920000	0.074153	-nan
2.930000	0.073961	-nan
2.940000	0.073770	-nan
2.950000	0.073580	-nan
2.960000	0.073390	-nan
2.970000	0.073202	-nan
2.980000	0.073015	-nan
2.990000	0.072829	-nan
3.000000	0.072644	-nan
3.010000	0.072461	-nan
3.020000	0.072278	-nan
3.030000	0.072097	-nan
3.040000	0.071917	-nan
3.050000	0.071738	-nan
3.060000	0.071560	-nan
3.070000	0.071383	-nan
3.080000	0.071207	-nan
3.090000	0.071033	-nan
3.100000	0.070858	-nan
3.110000	0.070685	-nan
3.120000	0.070512	-nan
3.130000	0.070341	-nan
3.140000	0.070171	-nan
3.150000	0.070001	-nan
3.160000	0.069833	-nan
3.170000	0.069665	-nan
3.180000	0.069500	-nan
3.190000	0.069334	-nan
3.200000	0.069169	-nan
3.210000	0.069005	-nan
3.220000	0.068842	-nan
3.230000	0.068681	-nan
3.240000	0.068520	-nan
3.250000	0.068360	-nan
3.260000	0.068202	-nan
3.270000	0.068044	-nan
3.280000	0.067886	-nan
3.290000	0.067730	-nan
3.300000	0.067574	-nan
3.310000	0.067419	-nan
3.320000	0.067266	-nan
3.330000	0.067113	-nan
3.340000	0.066961	-nan
3.350000	0.066809	-nan
3.360000	0.066658	-nan
3.370000	0.066508	-nan
3.380000	0.066359	-nan
3.390000	0.066211	-nan
3.400000	0.066063	-nan
3.410000	0.065916	-nan
3.420000	0.065771	-nan
3.430000	0.065626	-nan
3.440000	0.065482	-nan
3.450000	0.065339	-nan
3.460000	0.065195	-nan
3.470000	0.065054	-nan
3.480000	0.064912	-nan
3.490000	0.064771	-nan
3.500000	0.064631	-nan
3.510000	0.064492	-nan
3.520000	0.064353	-nan
3.530000	0.064216	-nan
3.540000	0.064079	-nan
3.550000	0.063942	-nan
3.560000	0.063806	-nan
3.570000	0.063672	-nan
3.580000	0.063537	-nan
3.590000	0.063403	-nan
3.600000	0.063270	-nan
3.610000	0.063138	-nan
3.620000	0.063006	-nan
3.630000	0.062874	-nan
3.640000	0.062743	-nan
3.650000	0.062613	-nan
3.660000	0.062484	-nan
3.670000	0.062355	-nan
3.680000	0.062228	-nan
3.690000	0.062100	-nan
3.700000	0.061973	-nan
3.710000	0.061847	-nan
3.720000	0.061721	-nan
3.730000	0.061596	-nan
3.740000	0.061472	-nan
3.750000	0.061348	-nan
3.760000	0.061224	-nan
3.770000	0.061102	-nan
3.780000	0.060980	-nan
3.790000	0.060859	-nan
3.800000	0.060738	-nan
3.810000	0.060617	-nan
3.820000	0.060498	-nan
3.830000	0.060379	-nan
3.840000	0.060260	-nan
3.850000	0.060142	-nan
3.860000	0.060025	-nan
3.870000	0.059908	-nan
3.880000	0.059791	-nan
3.890000	0.059675	-nan
3.900000	0.059560	-nan
3.910000	0.059445	-nan
3.920000	0.059330	-nan
3.930000	0.059216	-nan
3.940000	0.059102	-nan
3.950000	0.058990	-nan
3.960000	0.058877	-nan
3.970000	0.058765	-nan
3.980000	0.058654	-nan
3.990000	0.058543	-nan
4.000000	0.058433	-nan
4.010000	0.058324	-nan
4.020000	0.058214	-nan
4.030000	0.058104	-nan
4.040000	0.057996	-nan
4.050000	0.057888	-nan
4.060000	0.057780	-nan
4.070000	0.057673	-nan
4.080000	0.057566	-nan
4.090000	0.057460	-nan
4.100000	0.057354	-nan
4.110000	0.057249	-nan
4.120000	0.057144	-nan
4.130000	0.057040	-nan
4.140000	0.056937	-nan
4.150000	0.056833	-nan
4.160000	0.056730	-nan
4.170000	0.056627	-nan
4.180000	0.056525	-nan
4.190000	0.056424	-nan
4.200000	0.056323	-nan
4.210000	0.056222	-nan
4.220000	0.056122	-nan
4.230000	0.056021	-nan
4.240000	0.055921	-nan
4.250000	0.055821	-nan
4.260000	0.055723	-nan
4.270000	0.055624	-nan
4.280000	0.055527	-nan
4.290000	0.055429	-nan
4.300000	0.055332	-nan
4.310000	0.055235	-nan
4.320000	0.055139	-nan
4.330000	0.055043	-nan
4.340000	0.054948	-nan
4.350000	0.054852	-nan
4.360000	0.054758	-nan
4.370000	0.054664	-nan
4.380000	0.054570	-nan
4.390000	0.054477	-nan
4.400000	0.054384	-nan
4.410000	0.054291	-nan
4.420000	0.054199	-nan
4.430000	0.054107	-nan
4.440000	0.054015	-nan
4.450000	0.053924	-nan
4.460000	0.053833	-nan
4.470000	0.053743	-nan
4.480000	0.053653	-nan
4.490000	0.053563	-nan
4.500000	0.053473	-nan
4.510000	0.053384	-nan
4.520000	0.053295	-nan
4.530000	0.053206	-nan
4.540000	0.053118	-nan
4.550000	0.053030	-nan
4.560000	0.052943	-nan
4.570000	0.052856	-nan
4.580000	0.052770	-nan
4.590000	0.052683	-nan
4.600000	0.052597	-nan
4.610000	0.052511	-nan
4.620000	0.052425	-nan
4.630000	0.052340	-nan
4.640000	0.052255	-nan
4.650000	0.052170	-nan
4.660000	0.052087	-nan
4.670000	0.052003	-nan
4.680000	0.051919	-nan
4.690000	0.051836	-nan
4.700000	0.051753	-nan
4.710000	0.051671	-nan
4.720000	0.051589	-nan
4.730000	0.051506	-nan
4.740000	0.051425	-nan
4.750000	0.051343	-nan
4.760000	0.051262	-nan
4.770000	0.051181	-nan
4.780000	0.051101	-nan
4.790000	0.051021	-nan
4.800000	0.050940	-nan
4.810000	0.050860	-nan
4.820000	0.050781	-nan
4.830000	0.050702	-nan
4.840000	0.050623	-nan
4.850000	0.050545	-nan
4.860000	0.050466	-nan
4.870000	0.050388	-nan
4.880000	0.050310	-nan
4.890000	0.050233	-nan
4.900000	0.050156	-nan
4.910000	0.050079	-nan
4.920000	0.050003	-nan
4.930000	0.049927	-nan
4.940000	0.049852	-nan
4.950000	0.049776	-nan
4.960000	0.049701	-nan
4.970000	0.049625	-nan
4.980000	0.049550	-nan
4.990000	0.049476	-nan
5.000000	0.049402	-nan
5.010000	0.049328	-nan
5.020000	0.049254	-nan
5.030000	0.049181	-nan
5.040000	0.049108	-nan
5.050000	0.049035	-nan
5.060000	0.048962	-nan
5.070000	0.048890	-nan
5.080000	0.048818	-nan
5.090000	0.048747	-nan
5.100000	0.048676	-nan
5.110000	0.048604	-nan
5.120000	0.048533	-nan
5.130000	0.048462	-nan
5.140000	0.048391	-nan
5.150000	0.048321	-nan
5.160000	0.048251	-nan
5.170000	0.048180	-nan
5.180000	0.048110	-nan
5.190000	0.048041	-nan
5.200000	0.047971	-nan
5.210000	0.047902	-nan
5.220000	0.047834	-nan
5.230000	0.047765	-nan
5.240000	0.047697	-nan
5.250000	0.047629	-nan
